tx_datetime,is_turnpt,close,duration,prc_diff
2017-11-15,,10604.0,0,0.0
2017-11-16,,10617.0,1,90.0
2017-11-17,-1.0,10707.0,3,-40.0
2017-11-20,1.0,10667.0,1,121.0
2017-11-21,,10788.0,1,39.0
2017-11-22,,10827.0,1,29.0
2017-11-23,-1.0,10856.0,1,0.0
2017-11-24,,10856.0,3,-106.0
2017-11-27,,10750.0,1,-42.0
2017-11-28,1.0,10708.0,1,21.0
2017-11-29,-1.0,10729.0,1,-155.0
2017-11-30,1.0,10574.0,1,30.0
2017-12-01,,10604.0,3,45.0
2017-12-04,-1.0,10649.0,1,-76.0
2017-12-05,,10573.0,1,-187.0
2017-12-06,,10386.0,1,-26.0
2017-12-07,1.0,10360.0,1,37.0
2017-12-08,,10397.0,3,82.0
2017-12-11,-1.0,10479.0,1,-47.0
2017-12-12,1.0,10432.0,1,17.0
2017-12-13,,10449.0,1,79.0
2017-12-14,-1.0,10528.0,1,-43.0
2017-12-15,1.0,10485.0,3,17.0
2017-12-18,-1.0,10502.0,1,-43.0
2017-12-19,1.0,10459.0,1,50.0
2017-12-20,,10509.0,0,0.0
2017-12-21,,10497.0,1,38.0
2017-12-22,-1.0,10535.0,3,-9.0
2017-12-25,,10526.0,1,-110.0
2017-12-26,1.0,10416.0,1,60.0
2017-12-27,,10476.0,1,86.0
2017-12-28,,10562.0,1,74.0
2017-12-29,,10636.0,4,73.0
2018-01-02,,10709.0,1,80.0
2018-01-03,,10789.0,1,48.0
2018-01-04,,10837.0,1,20.0
2018-01-05,,10857.0,3,29.0
2018-01-08,-1.0,10886.0,1,-5.0
2018-01-09,,10881.0,1,-72.0
2018-01-10,,10809.0,1,-8.0
2018-01-11,1.0,10801.0,1,75.0
2018-01-12,,10876.0,3,79.0
2018-01-15,,10955.0,1,28.0
2018-01-16,,10983.0,1,6.0
2018-01-17,,10989.0,0,0.0
2018-01-18,,11054.0,1,85.0
2018-01-19,,11139.0,3,83.0
2018-01-22,,11222.0,1,3.0
2018-01-23,-1.0,11225.0,1,-99.0
2018-01-24,1.0,11126.0,1,28.0
2018-01-25,-1.0,11154.0,1,-8.0
2018-01-26,1.0,11146.0,3,50.0
2018-01-29,-1.0,11196.0,1,-132.0
2018-01-30,1.0,11064.0,1,34.0
2018-01-31,,11098.0,1,62.0
2018-02-01,-1.0,11160.0,1,-44.0
2018-02-02,,11116.0,3,-188.0
2018-02-05,,10928.0,1,-529.0
2018-02-06,1.0,10399.0,1,118.0
2018-02-07,,10517.0,1,1.0
2018-02-08,-1.0,10518.0,1,-165.0
2018-02-09,1.0,10353.0,3,57.0
2018-02-12,,10410.0,9,275.0
2018-02-21,,10685.0,0,0.0
2018-02-22,,10626.0,1,155.0
2018-02-23,,10781.0,3,41.0
2018-02-26,-1.0,10822.0,1,-31.0
2018-02-27,,10791.0,2,-56.0
2018-03-01,,10735.0,1,-54.0
2018-03-02,,10681.0,3,-46.0
2018-03-05,1.0,10635.0,1,152.0
2018-03-06,-1.0,10787.0,1,-75.0
2018-03-07,1.0,10712.0,1,117.0
2018-03-08,,10829.0,1,36.0
2018-03-09,,10865.0,3,159.0
2018-03-12,,11024.0,1,76.0
2018-03-13,-1.0,11100.0,1,-69.0
2018-03-14,1.0,11031.0,1,10.0
2018-03-15,-1.0,11041.0,1,-23.0
2018-03-16,1.0,11018.0,3,10.0
2018-03-19,-1.0,11028.0,1,-16.0
2018-03-20,,11012.0,1,-6.0
2018-03-21,,11006.0,0,0.0
2018-03-22,,10989.0,1,-255.0
2018-03-23,1.0,10734.0,3,106.0
2018-03-26,,10840.0,1,149.0
2018-03-27,-1.0,10989.0,1,-169.0
2018-03-28,1.0,10820.0,1,20.0
2018-03-29,,10840.0,1,79.0
2018-03-30,,10919.0,1,7.0
2018-03-31,-1.0,10926.0,2,-61.0
2018-04-02,,10865.0,1,-81.0
2018-04-03,1.0,10784.0,6,120.0
2018-04-09,,10904.0,1,45.0
2018-04-10,,10949.0,1,30.0
2018-04-11,-1.0,10979.0,1,-36.0
2018-04-12,1.0,10943.0,1,12.0
2018-04-13,-1.0,10955.0,3,-12.0
2018-04-16,,10943.0,1,-137.0
2018-04-17,1.0,10806.0,1,40.0
2018-04-18,,10846.0,0,0.0
2018-04-19,,10969.0,1,-181.0
2018-04-20,,10788.0,3,-94.0
2018-04-23,,10694.0,1,-111.0
2018-04-24,,10583.0,1,-48.0
2018-04-25,,10535.0,1,-59.0
2018-04-26,1.0,10476.0,1,85.0
2018-04-27,,10561.0,3,94.0
2018-04-30,-1.0,10655.0,2,-46.0
2018-05-02,,10609.0,1,-103.0
2018-05-03,1.0,10506.0,1,17.0
2018-05-04,,10523.0,3,72.0
2018-05-07,,10595.0,1,74.0
2018-05-08,,10669.0,1,35.0
2018-05-09,,10704.0,1,59.0
2018-05-10,,10763.0,1,98.0
2018-05-11,,10861.0,3,97.0
2018-05-14,-1.0,10958.0,1,-89.0
2018-05-15,1.0,10869.0,1,13.0
2018-05-16,,10882.0,0,0.0
2018-05-17,,10826.0,1,-6.0
2018-05-18,1.0,10820.0,3,145.0
2018-05-21,-1.0,10965.0,1,-43.0
2018-05-22,,10922.0,1,-64.0
2018-05-23,1.0,10858.0,1,59.0
2018-05-24,,10917.0,1,15.0
2018-05-25,,10932.0,3,51.0
2018-05-28,-1.0,10983.0,1,-55.0
2018-05-29,,10928.0,1,-153.0
2018-05-30,1.0,10775.0,1,92.0
2018-05-31,,10867.0,1,48.0
2018-06-01,,10915.0,3,170.0
2018-06-04,-1.0,11085.0,1,-16.0
2018-06-05,1.0,11069.0,1,131.0
2018-06-06,,11200.0,1,27.0
2018-06-07,-1.0,11227.0,1,-102.0
2018-06-08,1.0,11125.0,3,3.0
2018-06-11,,11128.0,1,13.0
2018-06-12,,11141.0,1,5.0
2018-06-13,-1.0,11146.0,1,-161.0
2018-06-14,1.0,10985.0,1,70.0
2018-06-15,-1.0,11055.0,4,-181.0
2018-06-19,,10874.0,1,-134.0
2018-06-20,,10740.0,0,0.0
2018-06-21,,10706.0,1,-51.0
2018-06-22,,10655.0,3,-71.0
2018-06-25,1.0,10584.0,1,8.0
2018-06-26,-1.0,10592.0,1,-38.0
2018-06-27,,10554.0,1,-31.0
2018-06-28,1.0,10523.0,1,154.0
2018-06-29,-1.0,10677.0,3,-66.0
2018-07-02,1.0,10611.0,1,11.0
2018-07-03,-1.0,10622.0,1,-4.0
2018-07-04,,10618.0,1,-118.0
2018-07-05,1.0,10500.0,1,39.0
2018-07-06,,10539.0,3,122.0
2018-07-09,,10661.0,1,48.0
2018-07-10,-1.0,10709.0,1,-92.0
2018-07-11,1.0,10617.0,1,123.0
2018-07-12,,10740.0,1,108.0
2018-07-13,-1.0,10848.0,3,-33.0
2018-07-16,,10815.0,1,-47.0
2018-07-17,,10768.0,1,-51.0
2018-07-18,,10717.0,0,0.0
2018-07-19,,10721.0,1,103.0
2018-07-20,,10824.0,3,6.0
2018-07-23,,10830.0,1,41.0
2018-07-24,-1.0,10871.0,1,-6.0
2018-07-25,1.0,10865.0,1,50.0
2018-07-26,,10915.0,1,77.0
2018-07-27,-1.0,10992.0,3,-52.0
2018-07-30,1.0,10940.0,1,49.0
2018-07-31,,10989.0,1,58.0
2018-08-01,-1.0,11047.0,1,-176.0
2018-08-02,1.0,10871.0,1,99.0
2018-08-03,,10970.0,3,12.0
2018-08-06,-1.0,10982.0,1,-14.0
2018-08-07,1.0,10968.0,1,81.0
2018-08-08,-1.0,11049.0,1,-32.0
2018-08-09,,11017.0,1,-58.0
2018-08-10,,10959.0,3,-202.0
2018-08-13,1.0,10757.0,1,63.0
2018-08-14,-1.0,10820.0,1,-142.0
2018-08-15,,10678.0,0,0.0
2018-08-16,,10690.0,1,-28.0
2018-08-17,1.0,10662.0,3,9.0
2018-08-20,,10671.0,1,96.0
2018-08-21,-1.0,10767.0,1,-3.0
2018-08-22,1.0,10764.0,1,78.0
2018-08-23,-1.0,10842.0,1,-54.0
2018-08-24,1.0,10788.0,3,98.0
2018-08-27,,10886.0,1,68.0
2018-08-28,,10954.0,1,90.0
2018-08-29,-1.0,11044.0,1,-21.0
2018-08-30,,11023.0,1,-1.0
2018-08-31,,11022.0,3,-87.0
2018-09-03,1.0,10935.0,1,67.0
2018-09-04,-1.0,11002.0,1,-52.0
2018-09-05,,10950.0,1,-49.0
2018-09-06,,10901.0,1,-56.0
2018-09-07,,10845.0,3,-111.0
2018-09-10,1.0,10734.0,1,6.0
2018-09-11,-1.0,10740.0,1,-14.0
2018-09-12,,10726.0,1,-9.0
2018-09-13,1.0,10717.0,1,164.0
2018-09-14,-1.0,10881.0,3,-58.0
2018-09-17,,10823.0,1,-42.0
2018-09-18,1.0,10781.0,1,95.0
2018-09-19,,10876.0,0,0.0
2018-09-20,,10848.0,1,126.0
2018-09-21,,10974.0,4,7.0
2018-09-25,-1.0,10981.0,1,-9.0
2018-09-26,1.0,10972.0,1,10.0
2018-09-27,-1.0,10982.0,1,-27.0
2018-09-28,1.0,10955.0,3,51.0
2018-10-01,-1.0,11006.0,1,-127.0
2018-10-02,,10879.0,1,-23.0
2018-10-03,,10856.0,1,-162.0
2018-10-04,,10694.0,1,-188.0
2018-10-05,,10506.0,3,-45.0
2018-10-08,,10461.0,1,-1.0
2018-10-09,,10460.0,2,-818.0
2018-10-11,1.0,9642.0,1,306.0
2018-10-12,-1.0,9948.0,3,-88.0
2018-10-15,1.0,9860.0,1,91.0
2018-10-16,,9951.0,1,21.0
2018-10-17,,9972.0,0,0.0
2018-10-18,,9884.0,1,21.0
2018-10-19,,9905.0,3,30.0
2018-10-22,-1.0,9935.0,1,-207.0
2018-10-23,,9728.0,1,-13.0
2018-10-24,,9715.0,1,-229.0
2018-10-25,,9486.0,1,-62.0
2018-10-26,1.0,9424.0,3,49.0
2018-10-29,,9473.0,1,51.0
2018-10-30,,9524.0,1,200.0
2018-10-31,,9724.0,1,63.0
2018-11-01,,9787.0,1,87.0
2018-11-02,-1.0,9874.0,3,-57.0
2018-11-05,,9817.0,1,-43.0
2018-11-06,1.0,9774.0,1,74.0
2018-11-07,,9848.0,1,76.0
2018-11-08,-1.0,9924.0,1,-135.0
2018-11-09,1.0,9789.0,3,23.0
2018-11-12,-1.0,9812.0,1,-84.0
2018-11-13,1.0,9728.0,1,41.0
2018-11-14,,9769.0,1,58.0
2018-11-15,-1.0,9827.0,1,-44.0
2018-11-16,1.0,9783.0,3,36.0
2018-11-19,-1.0,9819.0,1,-87.0
2018-11-20,,9732.0,1,-3.0
2018-11-21,,9729.0,0,0.0
2018-11-22,,9714.0,1,-94.0
2018-11-23,1.0,9620.0,3,148.0
2018-11-26,-1.0,9768.0,1,-27.0
2018-11-27,1.0,9741.0,1,129.0
2018-11-28,,9870.0,1,7.0
2018-11-29,-1.0,9877.0,1,-24.0
2018-11-30,1.0,9853.0,3,269.0
2018-12-03,-1.0,10122.0,1,-80.0
2018-12-04,,10042.0,1,-164.0
2018-12-05,,9878.0,1,-204.0
2018-12-06,1.0,9674.0,1,72.0
2018-12-07,-1.0,9746.0,3,-120.0
2018-12-10,1.0,9626.0,1,61.0
2018-12-11,,9687.0,1,131.0
2018-12-12,,9818.0,1,38.0
2018-12-13,-1.0,9856.0,1,-126.0
2018-12-14,1.0,9730.0,3,60.0
2018-12-17,-1.0,9790.0,1,-72.0
2018-12-18,1.0,9718.0,1,32.0
2018-12-19,,9750.0,0,0.0
2018-12-20,,9641.0,1,19.0
2018-12-21,-1.0,9660.0,1,-75.0
2018-12-22,1.0,9585.0,2,35.0
2018-12-24,-1.0,9620.0,1,-143.0
2018-12-25,,9477.0,1,-18.0
2018-12-26,1.0,9459.0,1,174.0
2018-12-27,,9633.0,1,38.0
2018-12-28,-1.0,9671.0,5,-135.0
2019-01-02,,9536.0,1,-96.0
2019-01-03,,9440.0,1,-73.0
2019-01-04,1.0,9367.0,3,196.0
2019-01-07,-1.0,9563.0,1,-2.0
2019-01-08,1.0,9561.0,1,147.0
2019-01-09,-1.0,9708.0,1,-14.0
2019-01-10,1.0,9694.0,1,56.0
2019-01-11,-1.0,9750.0,3,-59.0
2019-01-14,1.0,9691.0,1,102.0
2019-01-15,-1.0,9793.0,1,-29.0
2019-01-16,,9764.0,0,0.0
2019-01-17,,9779.0,1,41.0
2019-01-18,,9820.0,3,46.0
2019-01-21,-1.0,9866.0,1,-19.0
2019-01-22,,9847.0,1,-29.0
2019-01-23,1.0,9818.0,1,45.0
2019-01-24,,9863.0,1,105.0
2019-01-25,,9968.0,3,17.0
2019-01-28,-1.0,9985.0,1,-62.0
2019-01-29,1.0,9923.0,1,3.0
2019-01-30,,9926.0,12,73.0
2019-02-11,,9999.0,1,85.0
2019-02-12,-1.0,10084.0,1,0.0
2019-02-13,,10084.0,1,-4.0
2019-02-14,,10080.0,1,-38.0
2019-02-15,1.0,10042.0,3,93.0
2019-02-18,,10135.0,1,7.0
2019-02-19,,10142.0,1,114.0
2019-02-20,,10256.0,0,0.0
